time,location,co2,humidity,temperature,area,people_est
2025-04-26 13:35:00+00:00,입구,779.8333333333334,29.363636363636363,23.536363636363635,109.21,5.5
2025-04-26 13:40:00+00:00,8인 책상,545.0,30.0,23.4,64.65,1.2
2025-04-26 13:40:00+00:00,보드,442.3333333333333,36.5,21.3,31.59,0.2
2025-04-26 13:40:00+00:00,안쪽벽 중앙,559.9848869302767,32.5,22.8,25.13,0.5
2025-04-26 13:40:00+00:00,입구,756.4,29.40909090909091,23.527272727272727,109.21,5.2
2025-04-26 13:45:00+00:00,8인 책상,550.2,30.0,23.4,64.65,1.3
2025-04-26 13:45:00+00:00,보드,448.2,36.3,21.360000000000003,31.59,0.2
2025-04-26 13:45:00+00:00,입구,777.8,29.4,23.7,109.21,5.5
2025-04-26 13:50:00+00:00,8인 책상,552.0,30.5,23.424999999999997,64.65,1.3
2025-04-26 13:50:00+00:00,보드,451.0,35.875,21.200000000000003,31.59,0.2
2025-04-26 13:50:00+00:00,안쪽벽 중앙,570.1256160670074,33.0,23.0,25.13,0.6
2025-04-26 13:50:00+00:00,입구,783.5,29.181818181818183,23.754545454545454,109.21,5.6
2025-04-26 13:55:00+00:00,8인 책상,552.8,30.5,23.439999999999998,64.65,1.3
2025-04-26 13:55:00+00:00,보드,453.5,36.5,21.1,31.59,0.2
2025-04-26 13:55:00+00:00,입구,803.4,29.416666666666668,23.525000000000002,109.21,5.9
2025-04-26 14:00:00+00:00,8인 책상,561.2,30.5,23.439999999999998,64.65,1.4
2025-04-26 14:00:00+00:00,보드,465.3333333333333,36.5,21.1,31.59,0.3
2025-04-26 14:00:00+00:00,안쪽벽 중앙,559.9848869302767,32.5,22.8,25.13,0.5
2025-04-26 14:00:00+00:00,입구,822.2,29.5,23.575,109.21,6.1
2025-04-26 14:05:00+00:00,8인 책상,577.6,30.5,23.5,64.65,1.5
2025-04-26 14:05:00+00:00,보드,454.25,36.5,21.2,31.59,0.2
2025-04-26 14:05:00+00:00,입구,809.8,29.454545454545453,23.690909090909088,109.21,6.0
2025-04-26 14:10:00+00:00,8인 책상,590.4,30.5,23.5,64.65,1.6
2025-04-26 14:10:00+00:00,보드,463.5,36.75,21.3,31.59,0.3
2025-04-26 14:10:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 14:10:00+00:00,입구,795.3333333333334,29.333333333333332,23.833333333333332,109.21,5.8
2025-04-26 14:15:00+00:00,8인 책상,604.8,30.8,23.5,64.65,1.8
2025-04-26 14:15:00+00:00,보드,456.75,36.5,21.25,31.59,0.2
2025-04-26 14:15:00+00:00,입구,788.8571428571429,29.653846153846153,23.592307692307692,109.21,5.7
2025-04-26 14:20:00+00:00,8인 책상,595.2,31.0,23.5,64.65,1.7
2025-04-26 14:20:00+00:00,보드,454.0,36.25,21.25,31.59,0.2
2025-04-26 14:20:00+00:00,안쪽벽 중앙,563.5687445997434,32.5,22.9,25.13,0.5
2025-04-26 14:20:00+00:00,입구,769.6666666666666,29.583333333333332,23.525000000000002,109.21,5.4
2025-04-26 14:25:00+00:00,8인 책상,607.75,31.0,23.450000000000003,64.65,1.8
2025-04-26 14:25:00+00:00,보드,458.0,36.25,21.25,31.59,0.2
2025-04-26 14:25:00+00:00,입구,773.5,29.35,23.720000000000002,109.21,5.4
2025-04-26 14:30:00+00:00,8인 책상,614.6666666666666,31.333333333333332,23.400000000000002,64.65,1.9
2025-04-26 14:30:00+00:00,보드,459.5,37.0,21.025,31.59,0.3
2025-04-26 14:30:00+00:00,안쪽벽 중앙,563.5687445997434,32.5,22.9,25.13,0.5
2025-04-26 14:30:00+00:00,입구,777.0,29.458333333333332,23.78333333333333,109.21,5.5
2025-04-26 14:35:00+00:00,8인 책상,585.8,31.5,23.339999999999996,64.65,1.6
2025-04-26 14:35:00+00:00,보드,468.0,37.0,21.1,31.59,0.3
2025-04-26 14:35:00+00:00,입구,767.75,29.607142857142858,23.471428571428568,109.21,5.4
2025-04-26 14:40:00+00:00,8인 책상,581.5,31.5,23.325000000000003,64.65,1.6
2025-04-26 14:40:00+00:00,보드,469.0,36.666666666666664,21.2,31.59,0.3
2025-04-26 14:40:00+00:00,입구,768.0,29.944444444444443,23.466666666666665,109.21,5.4
2025-04-26 14:45:00+00:00,8인 책상,584.0,31.5,23.350000000000005,64.65,1.6
2025-04-26 14:45:00+00:00,보드,482.0,36.5,21.266666666666666,31.59,0.3
2025-04-26 14:45:00+00:00,안쪽벽 중앙,559.9848869302767,32.5,22.8,25.13,0.5
2025-04-26 14:45:00+00:00,입구,804.5,29.541666666666668,23.666666666666668,109.21,5.9
2025-04-26 14:50:00+00:00,8인 책상,585.8,31.5,23.4,64.65,1.6
2025-04-26 14:50:00+00:00,보드,460.0,36.5,21.3,31.59,0.3
2025-04-26 14:50:00+00:00,안쪽벽 중앙,563.5687445997434,32.5,22.9,25.13,0.5
2025-04-26 14:50:00+00:00,입구,799.2857142857143,29.958333333333332,23.7,109.21,5.8
2025-04-26 14:55:00+00:00,8인 책상,573.4,31.5,23.4,64.65,1.5
2025-04-26 14:55:00+00:00,보드,479.0,36.5,21.35,31.59,0.3
2025-04-26 14:55:00+00:00,입구,812.4285714285714,29.708333333333332,23.441666666666666,109.21,6.0
2025-04-26 15:00:00+00:00,8인 책상,563.2,31.5,23.4,64.65,1.4
2025-04-26 15:00:00+00:00,보드,476.3333333333333,36.5,21.433333333333334,31.59,0.3
2025-04-26 15:00:00+00:00,안쪽벽 중앙,566.5417583975408,33.0,22.9,25.13,0.6
2025-04-26 15:00:00+00:00,입구,824.4,29.5,23.550000000000004,109.21,6.2
2025-04-26 15:05:00+00:00,8인 책상,567.6,31.5,23.32,64.65,1.4
2025-04-26 15:05:00+00:00,보드,479.0,36.333333333333336,21.333333333333332,31.59,0.3
2025-04-26 15:05:00+00:00,입구,829.0,29.666666666666668,23.733333333333334,109.21,6.2
2025-04-26 15:10:00+00:00,8인 책상,571.0,31.5,23.3,64.65,1.5
2025-04-26 15:10:00+00:00,보드,482.0,36.5,21.25,31.59,0.3
2025-04-26 15:10:00+00:00,입구,820.0,29.625,23.799999999999997,109.21,6.1
2025-04-26 15:15:00+00:00,8인 책상,559.0,31.5,23.3,64.65,1.4
2025-04-26 15:15:00+00:00,보드,485.0,36.5,21.3,31.59,0.4
2025-04-26 15:15:00+00:00,입구,839.0,30.0,23.36666666666667,109.21,6.4
2025-04-26 15:20:00+00:00,보드,482.0,36.5,21.3,31.59,0.3
2025-04-26 15:25:00+00:00,8인 책상,557.75,31.5,23.3,64.65,1.4
2025-04-26 15:25:00+00:00,보드,480.0,36.5,21.399999999999995,31.59,0.3
2025-04-26 15:25:00+00:00,입구,851.3333333333334,30.076923076923077,23.700000000000003,109.21,6.6
2025-04-26 15:30:00+00:00,8인 책상,557.4,31.7,23.34,64.65,1.4
2025-04-26 15:30:00+00:00,보드,491.0,36.125,21.325,31.59,0.4
2025-04-26 15:30:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 15:30:00+00:00,입구,893.2,29.75,23.82,109.21,7.2
2025-04-26 15:35:00+00:00,8인 책상,553.8,31.8,23.339999999999996,64.65,1.3
2025-04-26 15:35:00+00:00,보드,500.5,37.0,21.1,31.59,0.4
2025-04-26 15:35:00+00:00,입구,907.0,30.363636363636363,23.60909090909091,109.21,7.4
2025-04-26 15:40:00+00:00,8인 책상,556.4,31.8,23.380000000000003,64.65,1.3
2025-04-26 15:40:00+00:00,보드,489.2,37.0,21.1,31.59,0.4
2025-04-26 15:40:00+00:00,안쪽벽 중앙,563.5687445997434,32.5,22.9,25.13,0.5
2025-04-26 15:40:00+00:00,입구,901.1666666666666,29.821428571428573,23.578571428571422,109.21,7.3
2025-04-26 15:45:00+00:00,8인 책상,563.2,32.0,23.32,64.65,1.4
2025-04-26 15:45:00+00:00,보드,489.5,37.0,21.1,31.59,0.4
2025-04-26 15:45:00+00:00,입구,881.3333333333334,29.96153846153846,23.73846153846154,109.21,7.0
2025-04-26 15:50:00+00:00,8인 책상,560.0,32.0,23.3,64.65,1.4
2025-04-26 15:50:00+00:00,보드,485.5,37.0,21.2,31.59,0.4
2025-04-26 15:50:00+00:00,입구,891.3333333333334,30.0,23.78333333333333,109.21,7.2
2025-04-26 15:55:00+00:00,8인 책상,568.0,32.0,23.314285714285717,64.65,1.4
2025-04-26 15:55:00+00:00,보드,495.6666666666667,36.666666666666664,21.166666666666668,31.59,0.4
2025-04-26 15:55:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 15:55:00+00:00,입구,886.125,30.09375,23.568749999999994,109.21,7.1
2025-04-26 16:00:00+00:00,8인 책상,577.6,32.0,23.3,64.65,1.5
2025-04-26 16:00:00+00:00,보드,493.2,36.6,21.3,31.59,0.4
2025-04-26 16:00:00+00:00,안쪽벽 중앙,566.5417583975408,33.0,22.9,25.13,0.6
2025-04-26 16:00:00+00:00,입구,866.8,30.3,23.5,109.21,6.8
2025-04-26 16:05:00+00:00,8인 책상,578.8,32.0,23.32,64.65,1.5
2025-04-26 16:05:00+00:00,보드,497.5,36.5,21.3,31.59,0.4
2025-04-26 16:05:00+00:00,입구,870.5,30.09090909090909,23.645454545454548,109.21,6.9
2025-04-26 16:10:00+00:00,8인 책상,579.8,32.0,23.32,64.65,1.5
2025-04-26 16:10:00+00:00,보드,500.8,36.5,21.359999999999996,31.59,0.4
2025-04-26 16:10:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 16:10:00+00:00,입구,886.0,30.0,23.78333333333333,109.21,7.1
2025-04-26 16:15:00+00:00,보드,496.0,37.0,21.2,31.59,0.4
2025-04-26 16:20:00+00:00,8인 책상,575.6,32.0,23.4,64.65,1.5
2025-04-26 16:20:00+00:00,보드,497.6666666666667,37.0,21.3,31.59,0.4
2025-04-26 16:20:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 16:20:00+00:00,입구,908.1428571428571,30.535714285714285,23.521428571428572,109.21,7.4
2025-04-26 16:25:00+00:00,8인 책상,574.4,32.0,23.4,64.65,1.5
2025-04-26 16:25:00+00:00,보드,502.75,37.0,21.325,31.59,0.4
2025-04-26 16:25:00+00:00,입구,895.2,30.227272727272727,23.727272727272727,109.21,7.2
2025-04-26 16:30:00+00:00,8인 책상,584.0,32.0,23.380000000000003,64.65,1.6
2025-04-26 16:30:00+00:00,보드,492.5,37.0,21.35,31.59,0.4
2025-04-26 16:30:00+00:00,안쪽벽 중앙,566.5417583975408,33.0,22.9,25.13,0.6
2025-04-26 16:30:00+00:00,입구,894.4,29.954545454545453,23.79090909090909,109.21,7.2
2025-04-26 16:35:00+00:00,8인 책상,591.6,32.0,23.380000000000003,64.65,1.7
2025-04-26 16:35:00+00:00,보드,493.0,36.375,21.325,31.59,0.4
2025-04-26 16:35:00+00:00,입구,922.0,30.46153846153846,23.469230769230766,109.21,7.6
2025-04-26 16:40:00+00:00,8인 책상,585.6666666666666,32.333333333333336,23.333333333333332,64.65,1.6
2025-04-26 16:40:00+00:00,보드,495.0,36.5,21.2,31.59,0.4
2025-04-26 16:40:00+00:00,입구,912.3333333333334,30.428571428571427,23.47142857142857,109.21,7.5
2025-04-26 16:45:00+00:00,8인 책상,579.8333333333334,32.5,23.316666666666666,64.65,1.6
2025-04-26 16:45:00+00:00,보드,490.6,37.2,21.119999999999997,31.59,0.4
2025-04-26 16:45:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 16:45:00+00:00,입구,904.4,30.5,23.64,109.21,7.3
2025-04-26 16:50:00+00:00,8인 책상,576.6666666666666,32.5,23.3,64.65,1.5
2025-04-26 16:50:00+00:00,보드,498.0,37.0,21.099999999999998,31.59,0.4
2025-04-26 16:50:00+00:00,안쪽벽 중앙,559.9848869302767,32.5,22.8,25.13,0.5
2025-04-26 16:50:00+00:00,입구,904.625,30.0,23.770588235294117,109.21,7.3
2025-04-26 16:55:00+00:00,8인 책상,589.5,32.5,23.3,64.65,1.6
2025-04-26 16:55:00+00:00,보드,499.0,37.166666666666664,21.166666666666668,31.59,0.4
2025-04-26 16:55:00+00:00,입구,912.4,30.545454545454547,23.49090909090909,109.21,7.5
2025-04-26 17:00:00+00:00,8인 책상,615.6,32.5,23.3,64.65,1.9
2025-04-26 17:00:00+00:00,보드,495.6666666666667,37.0,21.2,31.59,0.4
2025-04-26 17:00:00+00:00,안쪽벽 중앙,566.5417583975408,33.0,22.9,25.13,0.6
2025-04-26 17:00:00+00:00,입구,910.6666666666666,30.423076923076923,23.50769230769231,109.21,7.4
2025-04-26 17:05:00+00:00,8인 책상,626.0,32.5,23.3,64.65,1.9
2025-04-26 17:05:00+00:00,보드,499.5,37.0,21.25,31.59,0.4
2025-04-26 17:05:00+00:00,입구,909.0,30.7,23.630000000000003,109.21,7.4
2025-04-26 17:10:00+00:00,8인 책상,615.0,32.5,23.3,64.65,1.9
2025-04-26 17:10:00+00:00,보드,502.6666666666667,37.0,21.3,31.59,0.4
2025-04-26 17:10:00+00:00,안쪽벽 중앙,566.5417583975408,33.0,22.9,25.13,0.6
2025-04-26 17:10:00+00:00,입구,927.8,30.2,23.71,109.21,7.7
2025-04-26 17:15:00+00:00,8인 책상,617.0,32.5,23.366666666666664,64.65,1.9
2025-04-26 17:15:00+00:00,보드,505.0,37.0,21.3,31.59,0.4
2025-04-26 17:15:00+00:00,입구,922.6666666666666,30.416666666666668,23.416666666666668,109.21,7.6
2025-04-26 17:20:00+00:00,8인 책상,590.1428571428571,32.42857142857143,23.300000000000004,64.65,1.6
2025-04-26 17:20:00+00:00,보드,506.8,36.7,21.3,31.59,0.4
2025-04-26 17:20:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 17:20:00+00:00,입구,936.5,30.676470588235293,23.488888888888894,109.21,7.8
2025-04-26 17:25:00+00:00,8인 책상,599.4,32.5,23.3,64.65,1.7
2025-04-26 17:25:00+00:00,보드,504.3333333333333,36.5,21.333333333333332,31.59,0.4
2025-04-26 17:25:00+00:00,입구,912.6666666666666,30.636363636363637,23.727272727272727,109.21,7.5
2025-04-26 17:30:00+00:00,8인 책상,616.6,32.5,23.3,64.65,1.9
2025-04-26 17:30:00+00:00,보드,508.0,36.5,21.34,31.59,0.5
2025-04-26 17:30:00+00:00,안쪽벽 중앙,562.9579007280742,33.0,22.8,25.13,0.5
2025-04-26 17:30:00+00:00,입구,903.4,30.318181818181817,23.818181818181817,109.21,7.3
2025-04-26 17:35:00+00:00,8인 책상,628.5,32.5,23.3,64.65,2.0
2025-04-26 17:35:00+00:00,보드,507.0,36.5,21.25,31.59,0.5
2025-04-26 17:35:00+00:00,입구,870.0,30.375,23.524999999999995,109.21,6.8
2025-04-26 17:40:00+00:00,8인 책상,634.4,32.5,23.3,64.65,2.0
2025-04-26 17:40:00+00:00,보드,495.25,36.5,21.325,31.59,0.4
2025-04-26 17:40:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 17:40:00+00:00,입구,803.2,30.291666666666668,23.674999999999997,109.21,5.9
2025-04-26 17:45:00+00:00,8인 책상,619.6,32.5,23.3,64.65,1.9
2025-04-26 17:45:00+00:00,보드,502.0,36.5,21.35,31.59,0.4
2025-04-26 17:45:00+00:00,입구,816.0,30.333333333333332,23.875,109.21,6.1
2025-04-26 17:50:00+00:00,8인 책상,616.75,32.5,23.25,64.65,1.9
2025-04-26 17:50:00+00:00,보드,505.75,36.5,21.4,31.59,0.4
2025-04-26 17:50:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 17:50:00+00:00,입구,805.2,30.25,23.849999999999998,109.21,5.9
2025-04-26 17:55:00+00:00,8인 책상,617.5,32.5,23.2,64.65,1.9
2025-04-26 17:55:00+00:00,보드,505.3333333333333,36.5,21.366666666666664,31.59,0.4
2025-04-26 17:55:00+00:00,입구,815.0,30.5,23.619999999999997,109.21,6.0
2025-04-26 18:00:00+00:00,8인 책상,623.0,32.5,23.2,64.65,1.9
2025-04-26 18:00:00+00:00,보드,498.0,36.5,21.5,31.59,0.4
2025-04-26 18:00:00+00:00,입구,799.25,30.25,23.712500000000002,109.21,5.8
2025-04-26 18:05:00+00:00,8인 책상,604.3333333333334,32.5,23.116666666666664,64.65,1.8
2025-04-26 18:05:00+00:00,보드,512.0,36.5,21.46666666666667,31.59,0.5
2025-04-26 18:05:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 18:05:00+00:00,입구,780.1666666666666,30.033333333333335,23.893333333333338,109.21,5.5
2025-04-26 18:10:00+00:00,8인 책상,588.2,32.5,23.1,64.65,1.6
2025-04-26 18:10:00+00:00,보드,515.75,36.5,21.575000000000003,31.59,0.5
2025-04-26 18:10:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 18:10:00+00:00,입구,752.1666666666666,30.0,23.88461538461539,109.21,5.1
2025-04-26 18:15:00+00:00,8인 책상,598.0,32.5,23.1,64.65,1.7
2025-04-26 18:15:00+00:00,보드,513.0,36.5,21.55,31.59,0.5
2025-04-26 18:15:00+00:00,입구,745.5,30.392857142857142,23.59285714285715,109.21,5.0
2025-04-26 18:20:00+00:00,8인 책상,602.0,32.5,23.02,64.65,1.7
2025-04-26 18:20:00+00:00,보드,502.0,36.5,21.675,31.59,0.4
2025-04-26 18:20:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 18:20:00+00:00,입구,741.2,30.136363636363637,23.781818181818185,109.21,5.0
2025-04-26 18:25:00+00:00,8인 책상,574.4,32.7,22.98,64.65,1.5
2025-04-26 18:25:00+00:00,보드,498.0,36.5,21.7,31.59,0.4
2025-04-26 18:25:00+00:00,입구,736.6,29.954545454545453,23.936363636363637,109.21,4.9
2025-04-26 18:30:00+00:00,8인 책상,575.6,33.0,22.9,64.65,1.5
2025-04-26 18:30:00+00:00,보드,518.75,36.5,21.7,31.59,0.5
2025-04-26 18:30:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 18:30:00+00:00,입구,721.3333333333334,29.90909090909091,23.927272727272733,109.21,4.7
2025-04-26 18:35:00+00:00,8인 책상,578.0,33.0,22.88,64.65,1.5
2025-04-26 18:35:00+00:00,보드,513.5,36.5,21.75,31.59,0.5
2025-04-26 18:35:00+00:00,입구,696.8,30.227272727272727,23.69090909090909,109.21,4.3
2025-04-26 18:40:00+00:00,8인 책상,568.6,33.0,22.82,64.65,1.5
2025-04-26 18:40:00+00:00,보드,516.0,36.5,21.8,31.59,0.5
2025-04-26 18:40:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 18:40:00+00:00,입구,696.8,30.045454545454547,23.818181818181824,109.21,4.3
2025-04-26 18:45:00+00:00,8인 책상,555.0,33.0,22.8,64.65,1.3
2025-04-26 18:45:00+00:00,보드,504.3333333333333,36.5,21.833333333333332,31.59,0.4
2025-04-26 18:45:00+00:00,입구,679.6,29.90909090909091,23.981818181818184,109.21,4.1
2025-04-26 18:50:00+00:00,8인 책상,555.4,33.0,22.740000000000002,64.65,1.3
2025-04-26 18:50:00+00:00,보드,513.0,36.5,21.833333333333332,31.59,0.5
2025-04-26 18:50:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 18:50:00+00:00,입구,664.4,29.772727272727273,23.972727272727273,109.21,3.9
2025-04-26 18:55:00+00:00,8인 책상,564.75,33.0,22.75,64.65,1.4
2025-04-26 18:55:00+00:00,보드,507.3333333333333,36.5,21.8,31.59,0.5
2025-04-26 18:55:00+00:00,입구,668.6,30.227272727272727,23.672727272727276,109.21,3.9
2025-04-26 19:00:00+00:00,8인 책상,564.2,33.0,22.72,64.65,1.4
2025-04-26 19:00:00+00:00,보드,506.3333333333333,36.5,21.8,31.59,0.4
2025-04-26 19:00:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 19:00:00+00:00,입구,651.8,30.045454545454547,23.85454545454546,109.21,3.7
2025-04-26 19:05:00+00:00,8인 책상,556.6,33.0,22.740000000000002,64.65,1.3
2025-04-26 19:05:00+00:00,보드,505.25,36.5,21.825000000000003,31.59,0.4
2025-04-26 19:05:00+00:00,입구,645.2,29.916666666666668,24.025000000000002,109.21,3.6
2025-04-26 19:10:00+00:00,8인 책상,557.8,33.0,22.72,64.65,1.4
2025-04-26 19:10:00+00:00,보드,519.0,36.5,21.85,31.59,0.5
2025-04-26 19:10:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 19:10:00+00:00,입구,631.6,29.85,23.93,109.21,3.4
2025-04-26 19:15:00+00:00,8인 책상,554.6,33.1,22.7,64.65,1.3
2025-04-26 19:15:00+00:00,보드,516.0,36.5,21.833333333333332,31.59,0.5
2025-04-26 19:15:00+00:00,입구,646.4,30.208333333333332,23.708333333333332,109.21,3.6
2025-04-26 19:20:00+00:00,8인 책상,542.0,33.3,22.7,64.65,1.2
2025-04-26 19:20:00+00:00,보드,515.0,36.5,21.95,31.59,0.5
2025-04-26 19:20:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 19:20:00+00:00,입구,633.2,30.045454545454547,23.827272727272724,109.21,3.4
2025-04-26 19:25:00+00:00,8인 책상,540.4,33.5,22.7,64.65,1.2
2025-04-26 19:25:00+00:00,보드,484.25,36.5,21.85,31.59,0.4
2025-04-26 19:25:00+00:00,입구,627.2,29.95,23.999999999999996,109.21,3.3
2025-04-26 19:30:00+00:00,8인 책상,539.25,33.5,22.675,64.65,1.2
2025-04-26 19:30:00+00:00,보드,496.3333333333333,36.5,21.899999999999995,31.59,0.4
2025-04-26 19:30:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 19:30:00+00:00,입구,632.0,29.9,23.96,109.21,3.4
2025-04-26 19:35:00+00:00,8인 책상,550.75,33.5,22.6,64.65,1.3
2025-04-26 19:35:00+00:00,보드,514.5,36.625,21.825,31.59,0.5
2025-04-26 19:35:00+00:00,입구,614.2,30.136363636363637,23.663636363636364,109.21,3.1
2025-04-26 19:40:00+00:00,8인 책상,535.4,33.5,22.6,64.65,1.2
2025-04-26 19:40:00+00:00,보드,495.3333333333333,36.5,21.899999999999995,31.59,0.4
2025-04-26 19:40:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 19:40:00+00:00,입구,614.3333333333334,30.125,23.866666666666664,109.21,3.1
2025-04-26 19:45:00+00:00,8인 책상,522.3333333333334,33.5,22.600000000000005,64.65,1.1
2025-04-26 19:45:00+00:00,보드,507.6666666666667,36.833333333333336,21.899999999999995,31.59,0.5
2025-04-26 19:45:00+00:00,입구,603.6666666666666,29.785714285714285,24.0,109.21,3.0
2025-04-26 19:50:00+00:00,8인 책상,529.7142857142857,33.5,22.571428571428573,64.65,1.1
2025-04-26 19:50:00+00:00,보드,505.0,36.666666666666664,21.899999999999995,31.59,0.4
2025-04-26 19:50:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 19:50:00+00:00,입구,606.875,29.966666666666665,23.973333333333333,109.21,3.0
2025-04-26 19:55:00+00:00,8인 책상,524.4,33.5,22.5,64.65,1.1
2025-04-26 19:55:00+00:00,보드,497.5,36.75,21.85,31.59,0.4
2025-04-26 19:55:00+00:00,입구,599.6,30.136363636363637,23.681818181818187,109.21,2.9
2025-04-26 20:00:00+00:00,8인 책상,523.0,33.5,22.5,64.65,1.1
2025-04-26 20:00:00+00:00,보드,504.0,36.5,22.0,31.59,0.4
2025-04-26 20:00:00+00:00,입구,595.0,30.0,23.839999999999996,109.21,2.8
2025-04-26 20:05:00+00:00,8인 책상,517.0,33.5,22.4875,64.65,1.0
2025-04-26 20:05:00+00:00,보드,499.0,36.5,21.880000000000003,31.59,0.4
2025-04-26 20:05:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 20:05:00+00:00,입구,604.875,29.88235294117647,24.00588235294118,109.21,3.0
2025-04-26 20:10:00+00:00,8인 책상,511.2,33.5,22.4,64.65,1.0
2025-04-26 20:10:00+00:00,보드,503.3333333333333,36.5,21.933333333333334,31.59,0.4
2025-04-26 20:10:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 20:10:00+00:00,입구,597.4,29.791666666666668,23.84166666666667,109.21,2.9
2025-04-26 20:15:00+00:00,8인 책상,506.8,33.5,22.4,64.65,0.9
2025-04-26 20:15:00+00:00,보드,495.6666666666667,36.5,21.96666666666667,31.59,0.4
2025-04-26 20:15:00+00:00,입구,597.6,30.083333333333332,23.666666666666668,109.21,2.9
2025-04-26 20:20:00+00:00,8인 책상,505.2,33.5,22.4,64.65,0.9
2025-04-26 20:20:00+00:00,보드,499.6666666666667,36.666666666666664,21.96666666666667,31.59,0.4
2025-04-26 20:20:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 20:20:00+00:00,입구,591.0,30.0,23.925,109.21,2.8
2025-04-26 20:25:00+00:00,8인 책상,506.75,33.5,22.4,64.65,0.9
2025-04-26 20:25:00+00:00,보드,506.0,36.5,22.0,31.59,0.4
2025-04-26 20:25:00+00:00,입구,594.5,29.72222222222222,24.077777777777776,109.21,2.8
2025-04-26 20:30:00+00:00,8인 책상,502.6666666666667,33.5,22.383333333333336,64.65,0.9
2025-04-26 20:30:00+00:00,보드,502.1666666666667,36.5,21.933333333333334,31.59,0.4
2025-04-26 20:30:00+00:00,안쪽벽 중앙,565.9309145258716,33.5,22.8,25.13,0.6
2025-04-26 20:30:00+00:00,입구,591.3333333333334,29.846153846153847,23.89230769230769,109.21,2.8
2025-04-26 20:35:00+00:00,8인 책상,503.8,33.5,22.4,64.65,0.9
2025-04-26 20:35:00+00:00,보드,503.3333333333333,36.5,22.066666666666666,31.59,0.4
2025-04-26 20:35:00+00:00,입구,583.0,30.192307692307693,23.707692307692312,109.21,2.7
2025-04-26 20:40:00+00:00,8인 책상,512.0,33.5,22.4,64.65,1.0
2025-04-26 20:40:00+00:00,보드,498.6666666666667,36.5,22.0,31.59,0.4
2025-04-26 20:40:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 20:40:00+00:00,입구,581.8,29.95,23.93,109.21,2.6
2025-04-26 20:45:00+00:00,8인 책상,518.75,33.5,22.4,64.65,1.0
2025-04-26 20:45:00+00:00,보드,504.5,36.5,22.0,31.59,0.4
2025-04-26 20:45:00+00:00,입구,566.5,29.72222222222222,24.055555555555557,109.21,2.4
2025-04-26 20:50:00+00:00,8인 책상,518.5,33.5,22.400000000000002,64.65,1.0
2025-04-26 20:50:00+00:00,보드,499.25,36.5,22.025,31.59,0.4
2025-04-26 20:50:00+00:00,안쪽벽 중앙,562.3470568564048,33.5,22.7,25.13,0.5
2025-04-26 20:50:00+00:00,입구,562.6666666666666,29.875,23.899999999999995,109.21,2.4
2025-04-26 20:55:00+00:00,8인 책상,500.4,33.5,22.4,64.65,0.9
2025-04-26 20:55:00+00:00,보드,508.3333333333333,36.833333333333336,22.0,31.59,0.5
2025-04-26 20:55:00+00:00,입구,556.3333333333334,30.23076923076923,23.753846153846155,109.21,2.3
2025-04-26 21:00:00+00:00,8인 책상,512.6,33.5,22.4,64.65,1.0
2025-04-26 21:00:00+00:00,보드,499.0,36.5,22.05,31.59,0.4
