co2,humidity,temperature,co2_per_area,cluster,co2_status,cluster_label
495.25,41.125,23.675,4.534841131764491,2,CO2 양호,최적 쾌적
486.0,41.4,23.660000000000004,7.517401392111368,2,CO2 양호,최적 쾌적
515.3333333333334,38.333333333333336,23.266666666666666,16.31317927614224,2,CO2 양호,최적 쾌적
549.0,41.5,23.6,5.027012178371944,2,CO2 양호,최적 쾌적
553.5,41.5,23.6,5.068217196227452,2,CO2 양호,최적 쾌적
493.8,40.9,23.8,7.638051044083526,2,CO2 양호,최적 쾌적
502.5,38.0,23.299999999999997,15.90693257359924,2,CO2 양호,최적 쾌적
572.25,41.75,23.7,5.239904770625401,2,CO2 양호,최적 쾌적
507.3333333333333,38.666666666666664,23.2,16.059934578453095,2,CO2 양호,최적 쾌적
514.6,40.5,23.94,7.959783449342614,2,CO2 양호,최적 쾌적
498.6,40.7,24.02,7.7122969837587005,2,CO2 양호,최적 쾌적
500.0,38.5,23.2,15.827793605571383,2,CO2 양호,최적 쾌적
585.3333333333334,42.333333333333336,23.733333333333334,5.359704544760859,2,CO2 양호,최적 쾌적
511.4,40.5,24.140000000000004,7.910286156225831,2,CO2 양호,최적 쾌적
531.25,39.0,23.35,16.817030705919596,2,CO2 양호,최적 쾌적
593.5,42.0,23.7,5.434484021609743,2,CO2 양호,최적 쾌적
527.2,40.4,24.26,8.154679040989945,2,CO2 양호,최적 쾌적
555.0,38.75,23.55,17.568850902184234,2,CO2 양호,최적 쾌적
624.75,42.5,23.775,5.720629978939658,2,CO2 양호,최적 쾌적
698.0,43.0,23.799999999999997,6.391356102920978,2,CO2 양호,최적 쾌적
554.25,38.875,23.525,17.545109211775877,2,CO2 양호,최적 쾌적
556.4,40.1,24.380000000000003,8.606341840680587,2,CO2 양호,최적 쾌적
540.2,40.0,24.48,8.355761794276875,2,CO2 양호,최적 쾌적
568.0,38.666666666666664,23.566666666666663,17.980373535929093,2,CO2 양호,최적 쾌적
753.75,43.5,23.8,6.901840490797547,2,CO2 양호,최적 쾌적
515.75,40.0,24.525,7.977571539056457,2,CO2 양호,최적 쾌적
567.3333333333334,38.5,23.46666666666667,17.959269811121665,2,CO2 양호,최적 쾌적
797.5,44.0,23.9,7.302444831059427,2,CO2 양호,최적 쾌적
498.2,39.5,24.640000000000004,7.706109822119102,2,CO2 양호,최적 쾌적
574.6666666666666,39.166666666666664,23.366666666666664,18.191410784003377,2,CO2 양호,최적 쾌적
819.6666666666666,44.0,23.96666666666667,7.505417696792113,2,CO2 양호,최적 쾌적
861.0,44.5,24.0,7.883893416353814,2,CO2 양호,최적 쾌적
569.3333333333334,38.666666666666664,23.399999999999995,18.02258098554395,2,CO2 양호,최적 쾌적
511.0,39.8,24.7,7.904098994586233,2,CO2 양호,최적 쾌적
486.8,39.5,24.82,7.5297757153905645,2,CO2 양호,최적 쾌적
572.0,39.25,23.375,18.106995884773664,2,CO2 양호,최적 쾌적
922.4,45.0,24.1,8.44611299331563,2,CO2 양호,최적 쾌적
491.2,39.5,24.9,7.59783449342614,2,CO2 양호,최적 쾌적
577.6666666666666,39.333333333333336,23.366666666666664,18.286377545636803,2,CO2 양호,최적 쾌적
971.0,45.0,24.133333333333336,8.891127186155115,2,CO2 양호,최적 쾌적
508.8,39.5,25.02,7.870069605568445,2,CO2 양호,최적 쾌적
572.75,39.375,23.3,18.13073757518202,2,CO2 양호,최적 쾌적
976.0,45.0,24.175,8.9369105393279,2,CO2 양호,최적 쾌적
969.0,45.0,24.2,8.872813844886,2,CO2 양호,최적 쾌적
586.6666666666666,40.0,23.3,18.57127783053709,2,CO2 양호,최적 쾌적
550.0,39.3,25.12,8.507347254447021,2,CO2 양호,최적 쾌적
610.0,39.4,25.2,9.435421500386697,2,CO2 양호,최적 쾌적
619.5,39.25,23.125,19.610636277302945,2,CO2 양호,최적 쾌적
1007.5,44.5,24.35,9.225345664316455,2,CO2 주의,최적 쾌적
615.6,39.4,25.26,9.522041763341067,2,CO2 양호,최적 쾌적
634.0,40.5,23.100000000000005,20.069642291864515,2,CO2 양호,최적 쾌적
1039.6666666666667,45.0,24.399999999999995,9.519885236394714,2,CO2 주의,최적 쾌적
621.6,39.0,25.360000000000003,9.614849187935034,2,CO2 양호,최적 쾌적
626.3333333333334,39.833333333333336,23.100000000000005,19.826949456579086,2,CO2 양호,최적 쾌적
1051.0,45.0,24.5,9.623660836919697,2,CO2 주의,최적 쾌적
1067.3333333333333,45.0,24.5,9.773219790617464,2,CO2 주의,최적 쾌적
643.3333333333334,40.333333333333336,23.066666666666663,20.365094439168516,2,CO2 양호,최적 쾌적
630.0,39.0,25.46,9.744779582366588,2,CO2 양호,최적 쾌적
613.0,39.0,25.52,9.481825212683681,2,CO2 양호,최적 쾌적
648.25,40.5,23.1,20.520734409623298,2,CO2 양호,최적 쾌적
1083.0,45.0,24.53333333333333,9.91667429722553,2,CO2 주의,최적 쾌적
605.8,38.8,25.6,9.370456303170918,2,CO2 양호,최적 쾌적
661.5,40.0,23.0,20.94017094017094,2,CO2 양호,최적 쾌적
1137.5,45.0,24.575000000000003,10.415712846808901,2,CO2 주의,최적 쾌적
1136.6666666666667,45.0,24.666666666666668,10.40808228794677,2,CO2 주의,최적 쾌적
614.0,38.5,25.68,9.497293116782675,2,CO2 양호,최적 쾌적
672.75,41.0,23.075000000000003,21.296296296296298,2,CO2 양호,최적 쾌적
608.0,38.5,25.74,9.404485692188707,2,CO2 양호,최적 쾌적
672.3333333333334,40.0,22.933333333333337,21.283106468291656,2,CO2 양호,최적 쾌적
1152.6666666666667,45.0,24.766666666666666,10.554589018099687,2,CO2 주의,최적 쾌적
609.0,38.5,25.820000000000004,9.419953596287701,2,CO2 양호,최적 쾌적
681.25,41.25,22.924999999999997,21.56536878759101,2,CO2 양호,최적 쾌적
1181.3333333333333,45.0,24.733333333333334,10.817080242956994,2,CO2 주의,최적 쾌적
1213.5,45.0,24.825,11.111619815035255,2,CO2 주의,최적 쾌적
587.4,38.1,25.9,9.085846867749419,2,CO2 양호,최적 쾌적
688.5,40.5,23.0,21.794871794871796,2,CO2 양호,최적 쾌적
1235.0,45.0,24.85,11.308488233678235,1,CO2 주의,덥고 습함
613.2,38.1,25.94,9.48491879350348,2,CO2 양호,최적 쾌적
693.0,40.5,22.85,21.937321937321936,2,CO2 양호,최적 쾌적
629.6,38.0,25.98,9.738592420726992,2,CO2 양호,최적 쾌적
684.75,41.5,22.950000000000003,21.67616334283001,2,CO2 양호,최적 쾌적
1237.0,45.0,24.96666666666667,11.32680157494735,1,CO2 주의,덥고 습함
627.0,37.9,26.0,9.698375870069604,2,CO2 양호,최적 쾌적
713.3333333333334,41.0,22.96666666666667,22.580985543948508,2,CO2 양호,최적 쾌적
1229.0,45.0,25.0,11.25354820987089,1,CO2 주의,덥고 습함
1266.0,45.0,25.066666666666663,11.59234502334951,1,CO2 주의,덥고 습함
657.4,38.0,26.0,10.168600154679039,2,CO2 양호,최적 쾌적
729.0,41.0,23.066666666666663,23.076923076923077,2,CO2 양호,최적 쾌적
1273.6666666666667,45.0,25.133333333333336,11.662546164881118,1,CO2 주의,덥고 습함
670.6,38.0,26.04,10.37277648878577,2,CO2 양호,최적 쾌적
680.0,40.5,23.2,21.52579930357708,2,CO2 양호,최적 쾌적
672.2,38.0,26.1,10.39752513534416,2,CO2 양호,최적 쾌적
695.75,40.5,23.35,22.02437480215258,2,CO2 양호,최적 쾌적
1330.2,45.0,25.18,12.180203278088088,1,CO2 주의,덥고 습함
673.0,37.5,26.160000000000004,10.409899458623356,2,CO2 양호,최적 쾌적
679.0,40.5,23.4,21.49414371636594,2,CO2 양호,최적 쾌적
1327.3333333333333,45.0,25.2,12.153954155602356,1,CO2 주의,덥고 습함
702.6666666666666,40.5,23.5,22.24332594702965,2,CO2 양호,최적 쾌적
678.6,37.5,26.2,10.496519721577725,2,CO2 양호,최적 쾌적
1319.0,45.0,25.25,12.077648566981047,1,CO2 주의,덥고 습함
1294.0,44.666666666666664,25.266666666666666,11.848731801117115,1,CO2 주의,덥고 습함
709.6666666666666,40.5,23.633333333333336,22.46491505750765,2,CO2 양호,최적 쾌적
675.8,37.5,26.2,10.45320959010054,2,CO2 양호,최적 쾌적
700.2,37.5,26.22,10.830626450116009,2,CO2 양호,최적 쾌적
701.0,40.5,23.82,22.19056663501108,2,CO2 양호,최적 쾌적
1231.3333333333333,44.5,25.333333333333332,11.274913774684858,1,CO2 주의,덥고 습함
713.4,37.5,26.24,11.034802784222736,2,CO2 양호,최적 쾌적
699.6666666666666,40.166666666666664,23.866666666666664,22.14835918539622,2,CO2 양호,최적 쾌적
1201.0,44.0,25.3,10.997161432103288,2,CO2 주의,최적 쾌적
676.2,37.5,26.28,10.459396751740138,2,CO2 양호,최적 쾌적
685.75,40.0,23.95,21.707818930041153,2,CO2 양호,최적 쾌적
1167.5,43.5,25.299999999999997,10.690412965845619,2,CO2 주의,최적 쾌적
1103.25,43.25,25.3,10.102096877575315,2,CO2 주의,최적 쾌적
688.4,37.5,26.3,10.648105181747871,2,CO2 양호,최적 쾌적
679.3333333333334,40.0,24.03333333333333,21.504695578769653,2,CO2 양호,최적 쾌적
659.2,37.0,26.3,10.196442382057231,2,CO2 양호,최적 쾌적
682.0,40.0,24.1,21.589110477999366,2,CO2 양호,최적 쾌적
1067.0,43.0,25.3,9.770167567072614,2,CO2 주의,최적 쾌적
648.6,36.5,26.3,10.032482598607888,2,CO2 양호,최적 쾌적
647.5,39.5,24.15,20.49699271921494,2,CO2 양호,최적 쾌적
1034.6666666666667,42.666666666666664,25.3,9.474101883221929,2,CO2 주의,최적 쾌적
665.8,36.5,26.3,10.298530549110595,2,CO2 양호,최적 쾌적
631.5,39.25,24.25,19.990503323836656,2,CO2 양호,최적 쾌적
1013.0,42.5,25.35,9.27570735280652,2,CO2 주의,최적 쾌적
975.8,42.0,25.34,8.935079205200989,2,CO2 양호,최적 쾌적
679.4,36.3,26.3,10.508894044856921,2,CO2 양호,최적 쾌적
637.25,39.375,24.35,20.172522950300728,2,CO2 양호,최적 쾌적
760.6,35.8,26.28,11.764887857695282,2,CO2 양호,최적 쾌적
653.6666666666666,39.166666666666664,24.333333333333332,20.692202173683654,2,CO2 양호,최적 쾌적
935.5,40.75,25.25,8.56606537862833,2,CO2 양호,최적 쾌적
697.4,34.6,26.18,10.787316318638823,2,CO2 양호,최적 쾌적
657.0,39.0,24.399999999999995,20.797720797720796,2,CO2 양호,최적 쾌적
909.6666666666666,40.166666666666664,24.96666666666667,8.329518053902268,2,CO2 양호,최적 쾌적
671.0,39.0,24.5,21.240899018676796,2,CO2 양호,최적 쾌적
680.2,34.0,26.06,10.521268368136118,2,CO2 양호,최적 쾌적
914.0,40.5,24.9,8.36919695998535,2,CO2 양호,최적 쾌적
934.6666666666666,40.166666666666664,24.866666666666664,8.5584348197662,2,CO2 양호,최적 쾌적
635.8,33.7,25.839999999999996,9.834493426140757,2,CO2 양호,최적 쾌적
662.0,38.666666666666664,24.5,20.95599873377651,2,CO2 양호,최적 쾌적
902.0,39.875,24.7,8.259316912370663,2,CO2 양호,최적 쾌적
689.4,34.6,25.659999999999997,10.663573085846867,2,CO2 양호,최적 쾌적
629.5,37.75,24.5,19.92719214941437,2,CO2 양호,최적 쾌적
911.3333333333334,40.666666666666664,24.566666666666663,8.34477917162653,2,CO2 양호,최적 쾌적
711.8,34.4,25.52,11.010054137664344,2,CO2 양호,최적 쾌적
641.6666666666666,37.166666666666664,24.6,20.31233512714994,2,CO2 양호,최적 쾌적
639.5,37.25,24.6,20.2437480215258,2,CO2 양호,최적 쾌적
951.0,41.0,24.5,8.707993773463969,2,CO2 양호,최적 쾌적
689.8,34.0,25.440000000000005,10.669760247486463,2,CO2 양호,최적 쾌적
665.5,37.25,24.6,21.06679328901551,2,CO2 양호,최적 쾌적
942.5,41.0,24.450000000000003,8.630162073070233,2,CO2 양호,최적 쾌적
677.8,33.4,25.359999999999996,10.484145398298528,2,CO2 양호,최적 쾌적
975.5,40.625,24.4,8.932332204010622,2,CO2 양호,최적 쾌적
693.0,33.4,25.24,10.719257540603248,2,CO2 양호,최적 쾌적
667.5,37.0,24.6,21.130104463437796,2,CO2 양호,최적 쾌적
702.6,33.5,25.2,10.867749419953595,2,CO2 양호,최적 쾌적
720.6666666666666,37.166666666666664,24.7,22.81312651683022,2,CO2 양호,최적 쾌적
1014.5,40.5,24.3,9.289442358758356,2,CO2 주의,최적 쾌적
688.6,33.1,25.1,10.651198762567672,2,CO2 양호,최적 쾌적
721.75,37.0,24.725,22.847420069642293,2,CO2 양호,최적 쾌적
1044.0,41.0,24.3,9.559564142477795,2,CO2 주의,최적 쾌적
679.0,33.0,25.02,10.502706883217323,2,CO2 양호,최적 쾌적
764.0,37.0,24.7,24.184868629313073,2,CO2 양호,최적 쾌적
1066.3333333333333,40.666666666666664,24.2,9.764063119982907,2,CO2 주의,최적 쾌적
1124.0,41.0,24.100000000000005,10.292097793242379,2,CO2 주의,최적 쾌적
749.3333333333334,37.0,24.766666666666666,23.720586683549648,2,CO2 양호,최적 쾌적
688.2,33.1,24.96,10.645011600928074,2,CO2 양호,최적 쾌적
699.0,33.7,24.9,10.812064965197214,2,CO2 양호,최적 쾌적
733.0,37.0,24.7,23.203545425767647,2,CO2 양호,최적 쾌적
1151.0,41.0,24.15,10.539327900375424,2,CO2 주의,최적 쾌적
725.8,34.3,24.839999999999996,11.22660479505027,2,CO2 양호,최적 쾌적
732.8,37.0,24.78,23.197214308325417,2,CO2 양호,최적 쾌적
1172.75,41.0,24.15,10.738485486677044,2,CO2 주의,최적 쾌적
748.8,34.5,24.8,11.582366589327144,2,CO2 양호,최적 쾌적
737.5,37.0,24.75,23.34599556821779,2,CO2 양호,최적 쾌적
1189.6666666666667,41.0,24.100000000000005,10.893385831578307,2,CO2 주의,최적 쾌적
1264.6666666666667,41.0,24.133333333333336,11.580136129170102,2,CO2 주의,최적 쾌적
755.6666666666666,37.166666666666664,24.8,23.921072069220216,2,CO2 양호,최적 쾌적
760.4,34.7,24.72,11.761794276875483,2,CO2 양호,최적 쾌적
771.4,35.0,24.7,11.931941221964422,2,CO2 양호,최적 쾌적
762.5,37.25,24.8,24.13738524849636,2,CO2 양호,최적 쾌적
1300.0,41.5,24.100000000000005,11.903671824924459,2,CO2 주의,최적 쾌적
775.4,35.0,24.659999999999997,11.9938128383604,2,CO2 양호,최적 쾌적
758.0,37.0,24.775,23.994935106046217,2,CO2 양호,최적 쾌적
1356.0,41.5,24.2,12.416445380459665,1,CO2 주의,덥고 습함
760.4,35.0,24.54,11.761794276875483,2,CO2 양호,최적 쾌적
733.5,37.0,24.8,23.21937321937322,2,CO2 양호,최적 쾌적
1337.2,41.5,24.2,12.244299972529989,1,CO2 주의,덥고 습함
1364.0,41.5,24.15,12.489698745536124,1,CO2 주의,덥고 습함
735.6666666666666,36.333333333333336,24.700000000000003,23.28796032499736,2,CO2 양호,최적 쾌적
763.2,35.0,24.5,11.805104408352667,2,CO2 양호,최적 쾌적
753.8,35.0,24.48,11.659706109822118,2,CO2 양호,최적 쾌적
747.0,36.0,24.65,23.646723646723647,2,CO2 양호,최적 쾌적
1363.75,41.5,24.225,12.487409577877484,1,CO2 주의,덥고 습함
764.2,34.5,24.440000000000005,11.820572312451663,2,CO2 양호,최적 쾌적
767.6666666666666,37.666666666666664,24.333333333333332,24.30093911575393,2,CO2 양호,최적 쾌적
1370.0,41.5,24.3,12.544638769343468,1,CO2 주의,덥고 습함
760.8,35.0,24.32,11.76798143851508,2,CO2 양호,최적 쾌적
763.0,38.0,24.225,24.15321304210193,2,CO2 양호,최적 쾌적
1352.75,41.375,24.275,12.386686200897355,1,CO2 주의,덥고 습함
1351.0,41.25,24.3,12.37066202728688,1,CO2 주의,덥고 습함
748.0,38.0,24.05,23.67837923393479,2,CO2 양호,최적 쾌적
759.6,35.1,24.24,11.749419953596288,2,CO2 양호,최적 쾌적
763.4,35.3,24.2,11.808197989172466,2,CO2 양호,최적 쾌적
751.5,38.125,24.0,23.789173789173788,2,CO2 양호,최적 쾌적
1353.5,41.375,24.325,12.393553703873273,1,CO2 주의,덥고 습함
781.4,35.5,24.2,12.086620262954368,2,CO2 양호,최적 쾌적
779.0,38.5,23.8,24.659702437480217,2,CO2 양호,최적 쾌적
1353.5,41.5,24.3,12.393553703873273,1,CO2 주의,덥고 습함
775.6,35.5,24.139999999999997,11.9969064191802,2,CO2 양호,최적 쾌적
784.25,38.5,23.75,24.825894270338715,2,CO2 양호,최적 쾌적
1346.0,41.5,24.4,12.324878674114093,1,CO2 주의,덥고 습함
1352.5,41.5,24.35,12.384397033238715,1,CO2 주의,덥고 습함
766.5,38.75,23.75,24.26400759734093,2,CO2 양호,최적 쾌적
775.2,36.0,24.1,11.990719257540603,2,CO2 양호,최적 쾌적
782.4,36.4,24.04,12.102088167053363,2,CO2 양호,최적 쾌적
801.75,39.125,23.65,25.379867046533715,2,CO2 양호,최적 쾌적
1343.6,41.5,24.359999999999996,12.302902664591155,1,CO2 주의,덥고 습함
792.4,36.6,24.0,12.256767208043309,2,CO2 양호,최적 쾌적
812.0,39.166666666666664,23.53333333333333,25.704336815447927,2,CO2 양호,최적 쾌적
1318.5,41.5,24.4,12.073070231663769,1,CO2 주의,덥고 습함
785.2,37.0,23.98,12.145398298530548,2,CO2 양호,최적 쾌적
803.3333333333334,39.333333333333336,23.433333333333337,25.42998839295136,2,CO2 양호,최적 쾌적
1300.0,41.5,24.35,11.903671824924459,2,CO2 주의,최적 쾌적
1283.5,41.5,24.4,11.752586759454264,2,CO2 주의,최적 쾌적
798.5,39.5,23.4,25.276986388097498,2,CO2 양호,최적 쾌적
782.0,37.0,23.9,12.095901005413765,2,CO2 양호,최적 쾌적
807.4,37.1,23.9,12.488785769528228,2,CO2 양호,최적 쾌적
800.75,39.5,23.275,25.34821145932257,2,CO2 양호,최적 쾌적
1277.0,41.5,24.45,11.693068400329642,2,CO2 주의,최적 쾌적
833.8,37.4,23.9,12.897138437741685,2,CO2 양호,최적 쾌적
791.6666666666666,39.5,23.2,25.060673208821356,2,CO2 양호,최적 쾌적
1273.0,41.5,24.4,11.656441717791411,2,CO2 주의,최적 쾌적
839.4,37.5,23.839999999999996,12.983758700696054,2,CO2 양호,최적 쾌적
804.3333333333334,39.5,23.100000000000005,25.4616439801625,2,CO2 양호,최적 쾌적
1266.6666666666667,41.5,24.5,11.598449470439217,2,CO2 주의,최적 쾌적
1268.0,41.875,24.424999999999997,11.610658364618626,2,CO2 주의,최적 쾌적
812.5,39.875,23.025,25.720164609053498,2,CO2 양호,최적 쾌적
821.0,37.5,23.8,12.699149265274555,2,CO2 양호,최적 쾌적
827.8,37.6,23.8,12.804331013147717,2,CO2 양호,최적 쾌적
819.0,40.0,23.03333333333333,25.925925925925927,2,CO2 양호,최적 쾌적
1270.0,41.75,24.55,11.62897170588774,2,CO2 주의,최적 쾌적
847.8,38.0,23.7,13.113689095127608,2,CO2 양호,최적 쾌적
796.0,40.0,23.025,25.197847420069643,2,CO2 양호,최적 쾌적
1297.6666666666667,42.0,24.566666666666663,11.882306260110491,1,CO2 주의,덥고 습함
856.0,38.0,23.7,13.240525908739365,2,CO2 양호,최적 쾌적
784.5,40.0,22.9,24.833808167141502,2,CO2 양호,최적 쾌적
1285.0,42.0,24.55,11.766321765406099,2,CO2 주의,최적 쾌적
1269.2,42.0,24.52,11.621646369380095,2,CO2 주의,최적 쾌적
782.8,40.0,22.94,24.779993668882558,2,CO2 양호,최적 쾌적
859.6,38.0,23.78,13.296210363495746,2,CO2 양호,최적 쾌적
848.6,38.0,23.8,13.126063418406805,2,CO2 양호,최적 쾌적
761.0,40.0,22.833333333333332,24.089901867679647,2,CO2 양호,최적 쾌적
1237.3333333333333,42.0,24.666666666666668,11.329853798492202,2,CO2 주의,최적 쾌적
837.8,38.0,23.8,12.959010054137662,2,CO2 양호,최적 쾌적
775.3333333333334,40.5,22.833333333333332,24.54363195103936,2,CO2 양호,최적 쾌적
1274.0,42.0,24.600000000000005,11.66559838842597,2,CO2 주의,최적 쾌적
1275.5,42.0,24.6,11.679333394377805,2,CO2 주의,최적 쾌적
836.8,38.0,23.840000000000003,12.943542150038668,2,CO2 양호,최적 쾌적
781.0,40.5,22.766666666666666,24.723013611902502,2,CO2 양호,최적 쾌적
839.6,38.0,23.880000000000003,12.986852281515853,2,CO2 양호,최적 쾌적
784.75,40.5,22.75,24.841722063944285,2,CO2 양호,최적 쾌적
1257.0,42.0,24.666666666666668,11.509934987638495,2,CO2 주의,최적 쾌적
849.0,38.0,23.9,13.132250580046403,2,CO2 양호,최적 쾌적
783.5,41.0,22.7,24.802152579930357,2,CO2 양호,최적 쾌적
1236.4,42.0,24.639999999999997,11.321307572566615,2,CO2 주의,최적 쾌적
1254.0,42.0,24.7,11.482464975734823,2,CO2 주의,최적 쾌적
847.0,38.5,23.899999999999995,13.101314771848413,2,CO2 양호,최적 쾌적
777.0,41.0,22.7,24.59639126305793,2,CO2 양호,최적 쾌적
1224.3333333333333,42.0,24.683333333333337,11.210817080242958,2,CO2 주의,최적 쾌적
853.4285714285714,38.5,23.97142857142857,13.200751298199092,2,CO2 양호,최적 쾌적
789.25,41.0,22.7,24.98417220639443,2,CO2 양호,최적 쾌적
845.2,38.5,24.059999999999995,13.073472544470224,2,CO2 양호,최적 쾌적
792.0,41.333333333333336,22.666666666666668,25.071225071225072,2,CO2 양호,최적 쾌적
1231.6666666666667,42.0,24.7,11.277965998229712,2,CO2 주의,최적 쾌적
843.2,38.5,24.1,13.042536736272234,2,CO2 양호,최적 쾌적
804.5,41.5,22.75,25.466919911364357,2,CO2 양호,최적 쾌적
1229.75,42.375,24.75,11.26041571284681,2,CO2 주의,최적 쾌적
1250.0,42.5,24.766666666666666,11.445838293196594,2,CO2 주의,최적 쾌적
856.0,38.5,24.1,13.240525908739365,2,CO2 양호,최적 쾌적
789.0,41.5,22.7,24.976258309591643,2,CO2 양호,최적 쾌적
1227.75,42.25,24.8,11.242102371577696,2,CO2 주의,최적 쾌적
866.0,38.5,24.1,13.39520494972931,2,CO2 양호,최적 쾌적
793.75,41.5,22.6,25.12662234884457,2,CO2 양호,최적 쾌적
860.8,38.5,24.02,13.314771848414537,2,CO2 양호,최적 쾌적
792.0,41.5,22.65,25.071225071225072,2,CO2 양호,최적 쾌적
1209.0,42.0,24.866666666666664,11.070414797179746,2,CO2 주의,최적 쾌적
864.4,38.5,24.0,13.370456303170918,2,CO2 양호,최적 쾌적
796.6666666666666,41.5,22.53333333333333,25.21895114487707,0,CO2 양호,춥고 건조
1196.0,42.0,24.825,10.951378078930501,2,CO2 주의,최적 쾌적
773.0,41.5,22.55,24.469768914213358,2,CO2 양호,최적 쾌적
856.8,38.5,24.02,13.25290023201856,2,CO2 양호,최적 쾌적
1213.3333333333333,42.0,24.866666666666664,11.110093703262827,2,CO2 주의,최적 쾌적
1207.6666666666667,42.0,24.866666666666664,11.058205903000337,2,CO2 주의,최적 쾌적
796.6666666666666,41.5,22.433333333333337,25.21895114487707,0,CO2 양호,춥고 건조
858.4,38.5,24.0,13.27764887857695,2,CO2 양호,최적 쾌적
855.6,38.6,24.0,13.234338747099768,2,CO2 양호,최적 쾌적
792.0,41.75,22.4,25.071225071225072,0,CO2 양호,춥고 건조
1194.0,42.0,24.85,10.933064737661386,2,CO2 주의,최적 쾌적
854.0,38.5,24.0,13.209590100541375,2,CO2 양호,최적 쾌적
800.0,41.5,22.5,25.324469768914213,0,CO2 양호,춥고 건조
1192.0,42.0,24.8,10.914751396392273,2,CO2 주의,최적 쾌적
1220.6666666666667,42.0,24.899999999999995,11.177242621249581,2,CO2 주의,최적 쾌적
867.0,38.5,23.98,13.410672853828306,2,CO2 양호,최적 쾌적
798.75,41.0,22.549999999999997,25.284900284900285,0,CO2 양호,춥고 건조
861.4,38.5,23.94,13.324052590873935,2,CO2 양호,최적 쾌적
808.5,41.0,22.700000000000003,25.593542260208928,2,CO2 양호,최적 쾌적
1245.0,42.0,24.933333333333337,11.400054940023807,2,CO2 주의,최적 쾌적
859.0,38.5,24.0,13.286929621036348,2,CO2 양호,최적 쾌적
796.0,41.0,22.8,25.197847420069643,2,CO2 양호,최적 쾌적
1251.3333333333333,42.0,24.899999999999995,11.458047187376003,2,CO2 주의,최적 쾌적
1245.0,42.0,24.9,11.400054940023807,2,CO2 주의,최적 쾌적
864.8,38.3,23.96,13.376643464810517,2,CO2 양호,최적 쾌적
797.5,40.75,22.95,25.245330800886357,2,CO2 양호,최적 쾌적
1212.5,42.0,24.9,11.102463144400696,2,CO2 주의,최적 쾌적
846.4,38.0,23.9,13.092034029389016,2,CO2 양호,최적 쾌적
799.0,40.5,23.05,25.292814181703072,2,CO2 양호,최적 쾌적
860.0,38.0,23.96,13.302397525135342,2,CO2 양호,최적 쾌적
783.6666666666666,40.0,23.166666666666668,24.807428511132215,2,CO2 양호,최적 쾌적
1188.8,41.5,24.88,10.885450050361689,2,CO2 주의,최적 쾌적
879.0,37.75,24.1,13.59628770301624,2,CO2 양호,최적 쾌적
788.0,39.5,23.2,24.944602722380502,2,CO2 양호,최적 쾌적
1185.6666666666667,41.0,24.866666666666664,10.856759149040077,2,CO2 주의,최적 쾌적
879.3333333333334,37.333333333333336,24.25,13.601443671049239,2,CO2 양호,최적 쾌적
775.6666666666666,39.333333333333336,23.3,24.55418381344307,2,CO2 양호,최적 쾌적
1176.2,41.0,24.840000000000003,10.770076000366268,2,CO2 주의,최적 쾌적
1189.3333333333333,41.0,24.8,10.890333608033453,2,CO2 주의,최적 쾌적
765.0,39.0,23.3,24.216524216524217,2,CO2 양호,최적 쾌적
847.0,36.8,24.380000000000003,13.101314771848413,2,CO2 양호,최적 쾌적
847.0,36.5,24.5,13.101314771848413,2,CO2 양호,최적 쾌적
790.5,39.0,23.475,25.023741690408357,2,CO2 양호,최적 쾌적
1236.0,41.0,24.825,11.317644904312793,2,CO2 주의,최적 쾌적
882.0,36.2,24.58,13.642691415313223,2,CO2 양호,최적 쾌적
793.6666666666666,38.666666666666664,23.53333333333333,25.12398438324364,2,CO2 양호,최적 쾌적
1218.6666666666667,40.5,24.866666666666664,11.158929279980468,2,CO2 주의,최적 쾌적
1194.6,40.5,24.8,10.93855874004212,2,CO2 주의,최적 쾌적
863.2,35.9,24.7,13.351894818252127,2,CO2 양호,최적 쾌적
799.5,38.5,23.5,25.308641975308642,2,CO2 양호,최적 쾌적
1147.5,40.25,24.75,10.507279553154474,2,CO2 주의,최적 쾌적
872.0,35.6,24.8,13.488012374323278,2,CO2 양호,최적 쾌적
822.0,38.5,23.6,26.020892687559353,2,CO2 양호,최적 쾌적
1146.5,40.0,24.65,10.498122882519917,2,CO2 주의,최적 쾌적
802.0,38.5,23.566666666666663,25.387780943336498,2,CO2 양호,최적 쾌적
853.6,35.4,24.860000000000003,13.203402938901778,2,CO2 양호,최적 쾌적
1135.6666666666667,40.0,24.600000000000005,10.398925617312214,2,CO2 주의,최적 쾌적
839.0,35.0,24.9,12.977571539056457,2,CO2 양호,최적 쾌적
786.5,38.5,23.6,24.897119341563787,2,CO2 양호,최적 쾌적
875.8,35.0,24.92,13.546790409899456,2,CO2 양호,최적 쾌적
793.4,38.5,23.639999999999997,25.115542893320672,2,CO2 양호,최적 쾌적
1111.6666666666667,39.833333333333336,24.5,10.179165522082839,2,CO2 주의,최적 쾌적
834.6,34.6,24.98,12.909512761020881,2,CO2 양호,최적 쾌적
789.5,38.5,23.6,24.992086103197213,2,CO2 양호,최적 쾌적
1095.0,39.833333333333336,24.366666666666664,10.026554344840216,2,CO2 주의,최적 쾌적
807.0,34.5,25.0,12.48259860788863,2,CO2 양호,최적 쾌적
